Test loss: 0.1499, Test accuracy: 0.9448
Test loss: 0.1412, Test accuracy: 0.9451
Test loss: 0.1390, Test accuracy: 0.9490
Test loss: 0.0484, Test accuracy: 0.9902
Test loss: 0.0520, Test accuracy: 0.9905
Test loss: 0.0877, Test accuracy: 0.9740
Test loss: 0.1053, Test accuracy: 0.9647
Test loss: 0.1227, Test accuracy: 0.9561
Test loss: 0.1612, Test accuracy: 0.9427
Test loss: 0.0651, Test accuracy: 0.9830
Test loss: 0.0924, Test accuracy: 0.9705
Test loss: 0.1437, Test accuracy: 0.9455
Test loss: 0.0604, Test accuracy: 0.9869
Test loss: 0.0397, Test accuracy: 0.9927
Test loss: 0.1290, Test accuracy: 0.9536
Test loss: 0.1326, Test accuracy: 0.9535
Test loss: 0.1577, Test accuracy: 0.9398
Test loss: 0.0354, Test accuracy: 0.9944
Test loss: 0.1681, Test accuracy: 0.9393
Test loss: 0.1351, Test accuracy: 0.9503
