Test loss: 1.0622, Test accuracy: 0.5899
Test loss: 1.0232, Test accuracy: 0.6024
Test loss: 0.7886, Test accuracy: 0.6808
Test loss: 1.1789, Test accuracy: 0.5436
Test loss: 0.5706, Test accuracy: 0.7675
Test loss: 0.8011, Test accuracy: 0.6804
Test loss: 0.7410, Test accuracy: 0.6986
Test loss: 1.2140, Test accuracy: 0.4893
Test loss: 0.5111, Test accuracy: 0.7798
Test loss: 0.8342, Test accuracy: 0.6379
Test loss: 0.5855, Test accuracy: 0.7478
Test loss: 1.1560, Test accuracy: 0.5145
Test loss: 0.5609, Test accuracy: 0.7657
Test loss: 0.8144, Test accuracy: 0.6694
Test loss: 0.6685, Test accuracy: 0.7118
Test loss: 0.5695, Test accuracy: 0.7633
Test loss: 0.4288, Test accuracy: 0.8036
Test loss: 0.6694, Test accuracy: 0.7253
Test loss: 1.0318, Test accuracy: 0.5442
Test loss: 0.7852, Test accuracy: 0.6785
