Test loss: 0.6808, Test accuracy: 0.8159
Test loss: 0.7029, Test accuracy: 0.4932
Test loss: 0.3890, Test accuracy: 0.8719
Test loss: 0.3367, Test accuracy: 0.8737
Test loss: 0.4129, Test accuracy: 0.8641
Test loss: 0.6516, Test accuracy: 0.8167
Test loss: 0.4570, Test accuracy: 0.8311
Test loss: 0.2684, Test accuracy: 0.9130
Test loss: 0.3415, Test accuracy: 0.8783
Test loss: 0.2648, Test accuracy: 0.8992
Test loss: 0.6934, Test accuracy: 0.5000
Test loss: 0.6298, Test accuracy: 0.7943
Test loss: 0.2958, Test accuracy: 0.8870
Test loss: 0.2434, Test accuracy: 0.9009
Test loss: 0.6955, Test accuracy: 0.5000
Test loss: 0.7983, Test accuracy: 0.7716
Test loss: 0.4496, Test accuracy: 0.8280
Test loss: 0.4967, Test accuracy: 0.8511
Test loss: 0.5596, Test accuracy: 0.7990
Test loss: 0.8220, Test accuracy: 0.7900
