Test loss: 0.5335, Test accuracy: 0.8224
Test loss: 0.5461, Test accuracy: 0.8218
Test loss: 0.4520, Test accuracy: 0.8420
Test loss: 0.6149, Test accuracy: 0.8072
Test loss: 0.2239, Test accuracy: 0.9023
Test loss: 0.6424, Test accuracy: 0.8103
Test loss: 0.3688, Test accuracy: 0.8740
Test loss: 0.5582, Test accuracy: 0.8155
Test loss: 0.3026, Test accuracy: 0.8835
Test loss: 0.2784, Test accuracy: 0.8905
Test loss: 0.3233, Test accuracy: 0.8793
Test loss: 0.2780, Test accuracy: 0.8933
Test loss: 0.4165, Test accuracy: 0.8594
Test loss: 0.6232, Test accuracy: 0.8152
Test loss: 0.9676, Test accuracy: 0.7436
Test loss: 0.3222, Test accuracy: 0.8724
Test loss: 0.3059, Test accuracy: 0.8793
Test loss: 0.6131, Test accuracy: 0.8145
Test loss: 0.1569, Test accuracy: 0.9380
Test loss: 0.4050, Test accuracy: 0.8631
