Test loss: 0.5318, Test accuracy: 0.8169
Test loss: 0.3834, Test accuracy: 0.8570
Test loss: 0.2569, Test accuracy: 0.8946
Test loss: 0.3914, Test accuracy: 0.8556
Test loss: 0.3706, Test accuracy: 0.8603
Test loss: 0.4074, Test accuracy: 0.8629
Test loss: 0.4647, Test accuracy: 0.8398
Test loss: 0.3797, Test accuracy: 0.8692
Test loss: 0.3152, Test accuracy: 0.8786
Test loss: 0.5526, Test accuracy: 0.8221
Test loss: 0.5686, Test accuracy: 0.8128
Test loss: 0.6373, Test accuracy: 0.8100
Test loss: 0.3820, Test accuracy: 0.8617
Test loss: 0.4881, Test accuracy: 0.8422
Test loss: 0.6783, Test accuracy: 0.7973
Test loss: 0.3315, Test accuracy: 0.8703
Test loss: 0.6677, Test accuracy: 0.8076
Test loss: 0.8639, Test accuracy: 0.7641
Test loss: 0.3742, Test accuracy: 0.8667
Test loss: 0.3235, Test accuracy: 0.8755
