Test loss: 0.7277, Test accuracy: 0.7899
Test loss: 0.5982, Test accuracy: 0.8096
Test loss: 0.1938, Test accuracy: 0.9134
Test loss: 0.8965, Test accuracy: 0.7751
Test loss: 0.6463, Test accuracy: 0.8125
Test loss: 0.5516, Test accuracy: 0.8381
Test loss: 0.6091, Test accuracy: 0.8124
Test loss: 0.4279, Test accuracy: 0.8513
Test loss: 0.6977, Test accuracy: 0.7947
Test loss: 0.4792, Test accuracy: 0.8301
Test loss: 0.3225, Test accuracy: 0.8740
Test loss: 0.4289, Test accuracy: 0.8434
Test loss: 0.7031, Test accuracy: 0.8052
Test loss: 0.8137, Test accuracy: 0.7783
Test loss: 0.5589, Test accuracy: 0.8252
Test loss: 0.3520, Test accuracy: 0.8583
Test loss: 0.6801, Test accuracy: 0.8195
Test loss: 0.4305, Test accuracy: 0.8642
Test loss: 0.5782, Test accuracy: 0.8268
Test loss: 0.3076, Test accuracy: 0.8874
