Test loss: 5.9873, Test accuracy: 0.0000
Test loss: 7.2948, Test accuracy: 0.0000
Test loss: 8.0717, Test accuracy: 0.0000
Test loss: 7.3109, Test accuracy: 0.0000
Test loss: 6.0617, Test accuracy: 0.0000
Test loss: 7.1373, Test accuracy: 0.0000
Test loss: 7.4390, Test accuracy: 0.0000
Test loss: 7.2249, Test accuracy: 0.0000
Test loss: 6.2422, Test accuracy: 0.0000
Test loss: 7.2249, Test accuracy: 0.0000
Test loss: 7.4855, Test accuracy: 0.0000
Test loss: 7.2359, Test accuracy: 0.0000
Test loss: 6.2987, Test accuracy: 0.0000
Test loss: 5.7496, Test accuracy: 0.0000
Test loss: 6.1796, Test accuracy: 0.0000
Test loss: 7.8182, Test accuracy: 0.0000
Test loss: 7.7270, Test accuracy: 0.0000
Test loss: 7.1137, Test accuracy: 0.0000
Test loss: 7.7646, Test accuracy: 0.0000
Test loss: 6.3455, Test accuracy: 0.0000
