Test loss: 0.7162, Test accuracy: 0.7978
Test loss: 0.9202, Test accuracy: 0.7545
Test loss: 0.7489, Test accuracy: 0.7952
Test loss: 0.8009, Test accuracy: 0.7862
Test loss: 1.1586, Test accuracy: 0.7111
Test loss: 0.9134, Test accuracy: 0.7613
Test loss: 0.7366, Test accuracy: 0.7991
Test loss: 0.8740, Test accuracy: 0.7640
Test loss: 1.2164, Test accuracy: 0.7087
Test loss: 0.7355, Test accuracy: 0.7973
Test loss: 0.7735, Test accuracy: 0.7864
Test loss: 0.7085, Test accuracy: 0.8059
Test loss: 0.8926, Test accuracy: 0.7657
Test loss: 0.2940, Test accuracy: 0.8938
Test loss: 0.7245, Test accuracy: 0.7927
Test loss: 2.1102, Test accuracy: 0.6444
Test loss: 0.9919, Test accuracy: 0.7439
Test loss: 1.0842, Test accuracy: 0.7196
Test loss: 1.0445, Test accuracy: 0.7281
Test loss: 0.8283, Test accuracy: 0.7723
