Test loss: 8.4931, Test accuracy: 0.0000
Test loss: 6.6666, Test accuracy: 0.0000
Test loss: 7.2103, Test accuracy: 0.0000
Test loss: 6.5218, Test accuracy: 0.0000
Test loss: 6.8253, Test accuracy: 0.0000
Test loss: 7.8242, Test accuracy: 0.0000
Test loss: 7.7060, Test accuracy: 0.0000
Test loss: 8.2355, Test accuracy: 0.0000
Test loss: 8.4609, Test accuracy: 0.0000
Test loss: 6.9367, Test accuracy: 0.0000
Test loss: 7.5237, Test accuracy: 0.0000
Test loss: 6.4982, Test accuracy: 0.0000
Test loss: 8.7837, Test accuracy: 0.0000
Test loss: 5.9579, Test accuracy: 0.0000
Test loss: 9.0561, Test accuracy: 0.0000
Test loss: 9.2419, Test accuracy: 0.0000
Test loss: 8.3530, Test accuracy: 0.0000
Test loss: 8.3692, Test accuracy: 0.0000
Test loss: 7.8201, Test accuracy: 0.0000
Test loss: 5.5294, Test accuracy: 0.0000
