Test loss: 0.0869, Test accuracy: 0.9517
Test loss: 0.0673, Test accuracy: 0.9690
Test loss: 0.0822, Test accuracy: 0.9566
Test loss: 0.0777, Test accuracy: 0.9598
Test loss: 0.0352, Test accuracy: 0.9859
Test loss: 0.2606, Test accuracy: 0.8974
Test loss: 0.3464, Test accuracy: 0.8783
Test loss: 0.0619, Test accuracy: 0.9706
Test loss: 0.2341, Test accuracy: 0.8889
Test loss: 0.1897, Test accuracy: 0.8975
Test loss: 0.0978, Test accuracy: 0.9429
Test loss: 0.0511, Test accuracy: 0.9786
Test loss: 0.0954, Test accuracy: 0.9435
Test loss: 0.0249, Test accuracy: 0.9956
Test loss: 0.0478, Test accuracy: 0.9846
Test loss: 0.0802, Test accuracy: 0.9567
Test loss: 0.0588, Test accuracy: 0.9728
Test loss: 0.0761, Test accuracy: 0.9599
Test loss: 0.0836, Test accuracy: 0.9538
Test loss: 0.2326, Test accuracy: 0.8840
