Test loss: 5.3422, Test accuracy: 0.0019
Test loss: 6.5867, Test accuracy: 0.0000
Test loss: 4.9140, Test accuracy: 0.0179
Test loss: 5.1807, Test accuracy: 0.0065
Test loss: 5.9734, Test accuracy: 0.0012
Test loss: 4.9378, Test accuracy: 0.0045
Test loss: 5.7896, Test accuracy: 0.0004
Test loss: 6.7683, Test accuracy: 0.0000
Test loss: 6.8097, Test accuracy: 0.0000
Test loss: 5.5948, Test accuracy: 0.0207
Test loss: 6.3377, Test accuracy: 0.0091
Test loss: 5.0371, Test accuracy: 0.0031
Test loss: 7.0547, Test accuracy: 0.0000
Test loss: 6.5079, Test accuracy: 0.0018
Test loss: 6.2574, Test accuracy: 0.0000
Test loss: 3.8240, Test accuracy: 0.0287
Test loss: 5.4236, Test accuracy: 0.0122
Test loss: 5.3657, Test accuracy: 0.0014
Test loss: 5.8054, Test accuracy: 0.0018
Test loss: 6.6687, Test accuracy: 0.0000
