Test loss: 8.8353, Test accuracy: 0.0000
Test loss: 8.1970, Test accuracy: 0.0001
Test loss: 8.9141, Test accuracy: 0.0001
Test loss: 8.4084, Test accuracy: 0.0001
Test loss: 8.6922, Test accuracy: 0.0001
Test loss: 8.7780, Test accuracy: 0.0001
Test loss: 9.2551, Test accuracy: 0.0001
Test loss: 8.9470, Test accuracy: 0.0001
Test loss: 8.8195, Test accuracy: 0.0001
Test loss: 9.6717, Test accuracy: 0.0001
Test loss: 8.9188, Test accuracy: 0.0000
Test loss: 8.4021, Test accuracy: 0.0001
Test loss: 8.8273, Test accuracy: 0.0001
Test loss: 8.9770, Test accuracy: 0.0001
Test loss: 8.8391, Test accuracy: 0.0000
Test loss: 8.6881, Test accuracy: 0.0001
Test loss: 9.1584, Test accuracy: 0.0001
Test loss: 8.8554, Test accuracy: 0.0001
Test loss: 8.5364, Test accuracy: 0.0001
Test loss: 8.5503, Test accuracy: 0.0001
