Test loss: 7.3276, Test accuracy: 0.0000
Test loss: 8.1300, Test accuracy: 0.0000
Test loss: 7.4550, Test accuracy: 0.0001
Test loss: 7.5789, Test accuracy: 0.0001
Test loss: 7.0853, Test accuracy: 0.0002
Test loss: 8.1724, Test accuracy: 0.0000
Test loss: 7.1369, Test accuracy: 0.0000
Test loss: 7.3060, Test accuracy: 0.0001
Test loss: 7.8017, Test accuracy: 0.0000
Test loss: 7.1804, Test accuracy: 0.0000
Test loss: 7.4069, Test accuracy: 0.0002
Test loss: 8.3239, Test accuracy: 0.0001
Test loss: 8.4677, Test accuracy: 0.0000
Test loss: 6.7996, Test accuracy: 0.0002
Test loss: 7.5895, Test accuracy: 0.0001
Test loss: 7.7656, Test accuracy: 0.0002
Test loss: 7.2003, Test accuracy: 0.0000
Test loss: 6.8018, Test accuracy: 0.0002
Test loss: 7.5671, Test accuracy: 0.0001
Test loss: 7.4328, Test accuracy: 0.0001
