Test loss: 5.7256, Test accuracy: 0.0007
Test loss: 5.2042, Test accuracy: 0.0016
Test loss: 4.5660, Test accuracy: 0.0016
Test loss: 5.2366, Test accuracy: 0.0016
Test loss: 5.7159, Test accuracy: 0.0010
Test loss: 5.0662, Test accuracy: 0.0018
Test loss: 5.4534, Test accuracy: 0.0006
Test loss: 4.6240, Test accuracy: 0.0016
Test loss: 3.8734, Test accuracy: 0.0055
Test loss: 4.6184, Test accuracy: 0.0025
Test loss: 4.8836, Test accuracy: 0.0023
Test loss: 4.9237, Test accuracy: 0.0018
Test loss: 4.2719, Test accuracy: 0.0029
Test loss: 4.0352, Test accuracy: 0.0030
Test loss: 5.0275, Test accuracy: 0.0014
Test loss: 5.3301, Test accuracy: 0.0011
Test loss: 5.2974, Test accuracy: 0.0014
Test loss: 4.7819, Test accuracy: 0.0016
Test loss: 4.3504, Test accuracy: 0.0038
Test loss: 4.3747, Test accuracy: 0.0028
