Test loss: 3.2901, Test accuracy: 0.0082
Test loss: 2.6392, Test accuracy: 0.0225
Test loss: 2.8040, Test accuracy: 0.0217
Test loss: 3.1667, Test accuracy: 0.0106
Test loss: 3.4704, Test accuracy: 0.0109
Test loss: 2.2770, Test accuracy: 0.0411
Test loss: 3.6588, Test accuracy: 0.0070
Test loss: 2.7475, Test accuracy: 0.0211
Test loss: 2.6464, Test accuracy: 0.0143
Test loss: 2.8068, Test accuracy: 0.0213
Test loss: 3.1431, Test accuracy: 0.0090
Test loss: 2.1712, Test accuracy: 0.1030
Test loss: 2.5624, Test accuracy: 0.0200
Test loss: 2.1760, Test accuracy: 0.0568
Test loss: 2.6828, Test accuracy: 0.0208
Test loss: 3.7495, Test accuracy: 0.0060
Test loss: 2.4447, Test accuracy: 0.0262
Test loss: 2.7753, Test accuracy: 0.0265
Test loss: 2.7947, Test accuracy: 0.0228
Test loss: 2.8150, Test accuracy: 0.0164
