Test loss: 1.8610, Test accuracy: 0.1313
Test loss: 1.7087, Test accuracy: 0.2744
Test loss: 1.1958, Test accuracy: 0.5345
Test loss: 1.5756, Test accuracy: 0.3236
Test loss: 2.2533, Test accuracy: 0.0332
Test loss: 1.4353, Test accuracy: 0.4379
Test loss: 1.8731, Test accuracy: 0.1340
Test loss: 1.8151, Test accuracy: 0.0658
Test loss: 2.1396, Test accuracy: 0.0399
Test loss: 1.7827, Test accuracy: 0.1524
Test loss: 1.4859, Test accuracy: 0.3960
Test loss: 2.6203, Test accuracy: 0.0150
Test loss: 1.4594, Test accuracy: 0.3956
Test loss: 1.4446, Test accuracy: 0.4391
Test loss: 1.2694, Test accuracy: 0.4232
Test loss: 2.6084, Test accuracy: 0.0209
Test loss: 1.5894, Test accuracy: 0.2764
Test loss: 1.0401, Test accuracy: 0.6040
Test loss: 1.0641, Test accuracy: 0.6132
Test loss: 1.3540, Test accuracy: 0.4966
