Test loss: 4.0889, Test accuracy: 0.1896
Test loss: 3.7547, Test accuracy: 0.1933
Test loss: 3.8540, Test accuracy: 0.2677
Test loss: 3.5446, Test accuracy: 0.2014
Test loss: 3.7903, Test accuracy: 0.1395
Test loss: 3.8925, Test accuracy: 0.1359
Test loss: 3.7347, Test accuracy: 0.1472
Test loss: 4.1545, Test accuracy: 0.0970
Test loss: 2.9849, Test accuracy: 0.2004
Test loss: 4.1126, Test accuracy: 0.1196
Test loss: 3.8602, Test accuracy: 0.1352
Test loss: 3.1343, Test accuracy: 0.1702
Test loss: 3.3482, Test accuracy: 0.2469
Test loss: 3.8610, Test accuracy: 0.1797
Test loss: 3.5867, Test accuracy: 0.2237
Test loss: 3.2218, Test accuracy: 0.2616
Test loss: 3.6578, Test accuracy: 0.1229
Test loss: 3.8012, Test accuracy: 0.2047
Test loss: 4.2500, Test accuracy: 0.1163
Test loss: 3.6770, Test accuracy: 0.1991
