Test loss: 3.6301, Test accuracy: 0.1529
Test loss: 4.1009, Test accuracy: 0.1238
Test loss: 4.0252, Test accuracy: 0.1932
Test loss: 3.3574, Test accuracy: 0.2310
Test loss: 3.5540, Test accuracy: 0.1359
Test loss: 3.5386, Test accuracy: 0.2250
Test loss: 3.3105, Test accuracy: 0.1975
Test loss: 3.5798, Test accuracy: 0.2110
Test loss: 3.8283, Test accuracy: 0.1458
Test loss: 3.1832, Test accuracy: 0.1855
Test loss: 3.6473, Test accuracy: 0.1637
Test loss: 3.3762, Test accuracy: 0.2028
Test loss: 3.9898, Test accuracy: 0.1338
Test loss: 3.5711, Test accuracy: 0.1251
Test loss: 3.6281, Test accuracy: 0.1382
Test loss: 3.3553, Test accuracy: 0.2146
Test loss: 3.5653, Test accuracy: 0.1696
Test loss: 3.8669, Test accuracy: 0.1296
Test loss: 3.7860, Test accuracy: 0.1265
Test loss: 3.5342, Test accuracy: 0.1376
