Test loss: 4.0183, Test accuracy: 0.1392
Test loss: 3.8713, Test accuracy: 0.1301
Test loss: 3.6667, Test accuracy: 0.2017
Test loss: 3.7588, Test accuracy: 0.1659
Test loss: 3.8282, Test accuracy: 0.1987
Test loss: 4.0735, Test accuracy: 0.1167
Test loss: 4.1457, Test accuracy: 0.1757
Test loss: 3.7389, Test accuracy: 0.2287
Test loss: 3.8246, Test accuracy: 0.1616
Test loss: 3.8848, Test accuracy: 0.1835
Test loss: 3.4948, Test accuracy: 0.1855
Test loss: 3.8660, Test accuracy: 0.1846
Test loss: 3.5098, Test accuracy: 0.1420
Test loss: 4.1859, Test accuracy: 0.2185
Test loss: 4.1540, Test accuracy: 0.1303
Test loss: 3.7587, Test accuracy: 0.1541
Test loss: 3.9902, Test accuracy: 0.1256
Test loss: 3.9076, Test accuracy: 0.1231
Test loss: 3.9628, Test accuracy: 0.2021
Test loss: 3.2823, Test accuracy: 0.2137
