Test loss: 4.0953, Test accuracy: 0.1253
Test loss: 3.9765, Test accuracy: 0.1145
Test loss: 3.9496, Test accuracy: 0.1638
Test loss: 3.6272, Test accuracy: 0.2098
Test loss: 3.3937, Test accuracy: 0.2000
Test loss: 3.4634, Test accuracy: 0.2243
Test loss: 4.2428, Test accuracy: 0.1857
Test loss: 3.3829, Test accuracy: 0.1742
Test loss: 4.1355, Test accuracy: 0.1463
Test loss: 4.0265, Test accuracy: 0.1046
Test loss: 3.7844, Test accuracy: 0.2038
Test loss: 3.6877, Test accuracy: 0.1568
Test loss: 3.4911, Test accuracy: 0.1654
Test loss: 3.4113, Test accuracy: 0.2130
Test loss: 3.8982, Test accuracy: 0.1334
Test loss: 3.5686, Test accuracy: 0.1717
Test loss: 3.8822, Test accuracy: 0.1270
Test loss: 3.5931, Test accuracy: 0.1563
Test loss: 3.5192, Test accuracy: 0.1963
Test loss: 3.6401, Test accuracy: 0.1604
