Test loss: 4.0697, Test accuracy: 0.1618
Test loss: 3.8590, Test accuracy: 0.1621
Test loss: 3.6000, Test accuracy: 0.1288
Test loss: 3.7952, Test accuracy: 0.1618
Test loss: 3.8504, Test accuracy: 0.2187
Test loss: 3.9332, Test accuracy: 0.2041
Test loss: 3.8589, Test accuracy: 0.1798
Test loss: 4.0811, Test accuracy: 0.0853
Test loss: 3.7735, Test accuracy: 0.1409
Test loss: 3.3764, Test accuracy: 0.2059
Test loss: 4.1438, Test accuracy: 0.1315
Test loss: 3.4326, Test accuracy: 0.2375
Test loss: 3.1551, Test accuracy: 0.1787
Test loss: 3.8767, Test accuracy: 0.1637
Test loss: 3.3583, Test accuracy: 0.2112
Test loss: 3.5975, Test accuracy: 0.2038
Test loss: 3.9443, Test accuracy: 0.1525
Test loss: 3.9625, Test accuracy: 0.1499
Test loss: 4.0804, Test accuracy: 0.0987
Test loss: 3.3978, Test accuracy: 0.1264
