Test loss: 5.0244, Test accuracy: 0.0880
Test loss: 4.3663, Test accuracy: 0.2030
Test loss: 5.5263, Test accuracy: 0.0639
Test loss: 4.7655, Test accuracy: 0.2342
Test loss: 4.8981, Test accuracy: 0.0895
Test loss: 5.5819, Test accuracy: 0.1714
Test loss: 5.1550, Test accuracy: 0.0854
Test loss: 4.9251, Test accuracy: 0.1077
Test loss: 6.1056, Test accuracy: 0.0242
Test loss: 4.7499, Test accuracy: 0.1047
Test loss: 5.7347, Test accuracy: 0.0389
Test loss: 3.7429, Test accuracy: 0.2278
Test loss: 6.2974, Test accuracy: 0.0307
Test loss: 6.1332, Test accuracy: 0.1246
Test loss: 5.5698, Test accuracy: 0.2155
Test loss: 4.8318, Test accuracy: 0.1749
Test loss: 6.0039, Test accuracy: 0.0405
Test loss: 4.8395, Test accuracy: 0.1739
Test loss: 4.0089, Test accuracy: 0.3033
Test loss: 5.7623, Test accuracy: 0.0792
