Test loss: 4.8071, Test accuracy: 0.1230
Test loss: 4.6393, Test accuracy: 0.0739
Test loss: 5.8367, Test accuracy: 0.0217
Test loss: 5.0815, Test accuracy: 0.2235
Test loss: 5.5114, Test accuracy: 0.1046
Test loss: 5.4250, Test accuracy: 0.1953
Test loss: 5.0133, Test accuracy: 0.1222
Test loss: 4.5935, Test accuracy: 0.0983
Test loss: 5.6920, Test accuracy: 0.0872
Test loss: 5.8513, Test accuracy: 0.0479
Test loss: 5.9971, Test accuracy: 0.0313
Test loss: 4.8347, Test accuracy: 0.1358
Test loss: 5.4827, Test accuracy: 0.0920
Test loss: 5.0894, Test accuracy: 0.1063
Test loss: 5.7138, Test accuracy: 0.0476
Test loss: 4.8390, Test accuracy: 0.1464
Test loss: 5.7792, Test accuracy: 0.1227
Test loss: 5.0037, Test accuracy: 0.0892
Test loss: 5.7883, Test accuracy: 0.0838
Test loss: 5.3514, Test accuracy: 0.0718
