Test loss: 0.0078, Test accuracy: 1.0000
Test loss: 0.0077, Test accuracy: 1.0000
Test loss: 0.0061, Test accuracy: 1.0000
Test loss: 0.0033, Test accuracy: 1.0000
Test loss: 0.0162, Test accuracy: 1.0000
Test loss: 0.0037, Test accuracy: 1.0000
Test loss: 0.0040, Test accuracy: 1.0000
Test loss: 0.0106, Test accuracy: 1.0000
Test loss: 0.0244, Test accuracy: 0.9974
Test loss: 0.0033, Test accuracy: 1.0000
Test loss: 0.0182, Test accuracy: 0.9999
Test loss: 0.0067, Test accuracy: 1.0000
Test loss: 0.0024, Test accuracy: 1.0000
Test loss: 0.0709, Test accuracy: 0.9630
Test loss: 0.0038, Test accuracy: 1.0000
Test loss: 0.0046, Test accuracy: 1.0000
Test loss: 0.0027, Test accuracy: 1.0000
Test loss: 0.0060, Test accuracy: 1.0000
Test loss: 0.0051, Test accuracy: 1.0000
Test loss: 0.0022, Test accuracy: 1.0000
