Test loss: 1.1628, Test accuracy: 0.6966
Test loss: 1.5470, Test accuracy: 0.6673
Test loss: 1.5376, Test accuracy: 0.6682
Test loss: 1.0799, Test accuracy: 0.7227
Test loss: 1.3340, Test accuracy: 0.6908
Test loss: 1.0185, Test accuracy: 0.7326
Test loss: 1.3502, Test accuracy: 0.6820
Test loss: 0.8002, Test accuracy: 0.7585
Test loss: 1.5167, Test accuracy: 0.6630
Test loss: 1.0531, Test accuracy: 0.7229
Test loss: 1.1211, Test accuracy: 0.7088
Test loss: 0.9251, Test accuracy: 0.7382
Test loss: 1.1301, Test accuracy: 0.7087
Test loss: 1.7616, Test accuracy: 0.6511
Test loss: 1.3187, Test accuracy: 0.6806
Test loss: 1.0963, Test accuracy: 0.7157
Test loss: 1.0311, Test accuracy: 0.7288
Test loss: 0.8029, Test accuracy: 0.7699
Test loss: 0.9263, Test accuracy: 0.7374
Test loss: 1.4150, Test accuracy: 0.6666
