Test loss: 3.2498, Test accuracy: 0.5210
Test loss: 3.4203, Test accuracy: 0.4238
Test loss: 3.2022, Test accuracy: 0.5367
Test loss: 3.0818, Test accuracy: 0.4489
Test loss: 3.5921, Test accuracy: 0.3978
Test loss: 4.1138, Test accuracy: 0.4906
Test loss: 2.7167, Test accuracy: 0.4919
Test loss: 3.8857, Test accuracy: 0.4520
Test loss: 2.4047, Test accuracy: 0.5726
Test loss: 3.2420, Test accuracy: 0.5075
Test loss: 2.8043, Test accuracy: 0.5308
Test loss: 3.4638, Test accuracy: 0.5145
Test loss: 2.9103, Test accuracy: 0.5099
Test loss: 3.3791, Test accuracy: 0.4857
Test loss: 3.1383, Test accuracy: 0.5233
Test loss: 3.0073, Test accuracy: 0.5372
Test loss: 2.9294, Test accuracy: 0.5370
Test loss: 3.8499, Test accuracy: 0.3734
Test loss: 2.5769, Test accuracy: 0.5285
Test loss: 3.0576, Test accuracy: 0.5350
