Test loss: 1.0764, Test accuracy: 0.5773
Test loss: 1.7410, Test accuracy: 0.1483
Test loss: 0.9406, Test accuracy: 0.6204
Test loss: 0.9363, Test accuracy: 0.6294
Test loss: 1.3478, Test accuracy: 0.4891
Test loss: 0.7737, Test accuracy: 0.6574
Test loss: 0.9549, Test accuracy: 0.6287
Test loss: 1.0413, Test accuracy: 0.5677
Test loss: 1.3093, Test accuracy: 0.4060
Test loss: 1.0922, Test accuracy: 0.5938
Test loss: 1.4270, Test accuracy: 0.3382
Test loss: 1.6005, Test accuracy: 0.1826
Test loss: 1.1913, Test accuracy: 0.5698
Test loss: 1.0703, Test accuracy: 0.5394
Test loss: 1.5093, Test accuracy: 0.2640
Test loss: 0.9729, Test accuracy: 0.6182
Test loss: 1.0348, Test accuracy: 0.5988
Test loss: 0.9087, Test accuracy: 0.6499
Test loss: 0.8906, Test accuracy: 0.6239
Test loss: 1.8149, Test accuracy: 0.1229
