Test loss: 1.7831, Test accuracy: 0.1940
Test loss: 1.9721, Test accuracy: 0.0490
Test loss: 0.9095, Test accuracy: 0.6408
Test loss: 1.2187, Test accuracy: 0.5543
Test loss: 0.8900, Test accuracy: 0.6307
Test loss: 1.4329, Test accuracy: 0.4897
Test loss: 1.1568, Test accuracy: 0.5712
Test loss: 1.2676, Test accuracy: 0.3511
Test loss: 1.4437, Test accuracy: 0.4994
Test loss: 0.7608, Test accuracy: 0.6927
Test loss: 1.1123, Test accuracy: 0.5528
Test loss: 1.1896, Test accuracy: 0.5658
Test loss: 0.9732, Test accuracy: 0.6199
Test loss: 1.2734, Test accuracy: 0.3882
Test loss: 1.3356, Test accuracy: 0.3577
Test loss: 0.8895, Test accuracy: 0.6488
Test loss: 1.2787, Test accuracy: 0.5553
Test loss: 1.8732, Test accuracy: 0.0580
Test loss: 1.1343, Test accuracy: 0.5770
Test loss: 0.9005, Test accuracy: 0.6513
