Test loss: 1.2158, Test accuracy: 0.5630
Test loss: 1.0593, Test accuracy: 0.5767
Test loss: 1.1473, Test accuracy: 0.5466
Test loss: 0.7022, Test accuracy: 0.6989
Test loss: 0.9717, Test accuracy: 0.6065
Test loss: 1.2451, Test accuracy: 0.3438
Test loss: 1.2522, Test accuracy: 0.3197
Test loss: 1.1258, Test accuracy: 0.5593
Test loss: 1.2613, Test accuracy: 0.5115
Test loss: 1.2172, Test accuracy: 0.3959
Test loss: 1.1719, Test accuracy: 0.5433
Test loss: 1.6719, Test accuracy: 0.1498
Test loss: 1.1016, Test accuracy: 0.5763
Test loss: 1.1193, Test accuracy: 0.5184
Test loss: 1.1410, Test accuracy: 0.5603
Test loss: 0.8038, Test accuracy: 0.6558
Test loss: 1.0382, Test accuracy: 0.5996
Test loss: 1.4983, Test accuracy: 0.2868
Test loss: 0.7282, Test accuracy: 0.6809
Test loss: 1.7302, Test accuracy: 0.0556
