Test loss: 1.0168, Test accuracy: 0.6082
Test loss: 0.7813, Test accuracy: 0.6732
Test loss: 1.5947, Test accuracy: 0.3177
Test loss: 1.6604, Test accuracy: 0.2505
Test loss: 1.4283, Test accuracy: 0.3063
Test loss: 1.2676, Test accuracy: 0.4916
Test loss: 1.9220, Test accuracy: 0.0366
Test loss: 1.3125, Test accuracy: 0.3347
Test loss: 1.5716, Test accuracy: 0.1382
Test loss: 1.3438, Test accuracy: 0.4802
Test loss: 1.3625, Test accuracy: 0.5308
Test loss: 0.8502, Test accuracy: 0.6399
Test loss: 1.8027, Test accuracy: 0.1314
Test loss: 1.5143, Test accuracy: 0.2681
Test loss: 2.1860, Test accuracy: 0.0231
Test loss: 1.2539, Test accuracy: 0.5051
Test loss: 1.2206, Test accuracy: 0.5794
Test loss: 0.9904, Test accuracy: 0.6184
Test loss: 1.0005, Test accuracy: 0.6126
Test loss: 1.5762, Test accuracy: 0.2185
