Test loss: 1.1316, Test accuracy: 0.6926
Test loss: 0.6317, Test accuracy: 0.7954
Test loss: 0.5850, Test accuracy: 0.8011
Test loss: 0.4299, Test accuracy: 0.8402
Test loss: 0.6042, Test accuracy: 0.7976
Test loss: 0.3284, Test accuracy: 0.8729
Test loss: 0.5862, Test accuracy: 0.7862
Test loss: 0.3534, Test accuracy: 0.8719
Test loss: 0.1370, Test accuracy: 0.9387
Test loss: 0.2917, Test accuracy: 0.8778
Test loss: 0.5536, Test accuracy: 0.8043
Test loss: 0.7406, Test accuracy: 0.7642
Test loss: 0.3405, Test accuracy: 0.8675
Test loss: 0.2646, Test accuracy: 0.8934
Test loss: 0.3329, Test accuracy: 0.8693
Test loss: 0.6568, Test accuracy: 0.7713
Test loss: 0.5958, Test accuracy: 0.8025
Test loss: 0.3245, Test accuracy: 0.8639
Test loss: 0.4940, Test accuracy: 0.8169
Test loss: 0.3637, Test accuracy: 0.8627
