Test loss: 0.7905, Test accuracy: 0.7426
Test loss: 0.5421, Test accuracy: 0.8158
Test loss: 0.8934, Test accuracy: 0.7235
Test loss: 1.0580, Test accuracy: 0.7227
Test loss: 0.4483, Test accuracy: 0.8457
Test loss: 0.2403, Test accuracy: 0.9192
Test loss: 0.6954, Test accuracy: 0.5000
Test loss: 0.5163, Test accuracy: 0.8326
Test loss: 0.2780, Test accuracy: 0.8900
Test loss: 0.5551, Test accuracy: 0.7714
Test loss: 0.5036, Test accuracy: 0.7561
Test loss: 0.6145, Test accuracy: 0.8089
Test loss: 0.7273, Test accuracy: 0.7724
Test loss: 0.2680, Test accuracy: 0.8963
Test loss: 0.9348, Test accuracy: 0.7071
Test loss: 0.3361, Test accuracy: 0.8571
Test loss: 0.5848, Test accuracy: 0.8163
Test loss: 0.7353, Test accuracy: 0.7775
Test loss: 0.6931, Test accuracy: 0.5002
Test loss: 0.3503, Test accuracy: 0.8553
