Test loss: 0.5003, Test accuracy: 0.8106
Test loss: 0.6835, Test accuracy: 0.7827
Test loss: 0.4582, Test accuracy: 0.8283
Test loss: 1.1613, Test accuracy: 0.6883
Test loss: 1.2413, Test accuracy: 0.6886
Test loss: 0.7975, Test accuracy: 0.7397
Test loss: 0.7612, Test accuracy: 0.7577
Test loss: 1.0202, Test accuracy: 0.7174
Test loss: 0.7221, Test accuracy: 0.7796
Test loss: 0.7160, Test accuracy: 0.7621
Test loss: 0.9040, Test accuracy: 0.7262
Test loss: 1.3191, Test accuracy: 0.6726
Test loss: 0.3568, Test accuracy: 0.8532
Test loss: 0.4487, Test accuracy: 0.8274
Test loss: 0.7454, Test accuracy: 0.7527
Test loss: 0.1341, Test accuracy: 0.9383
Test loss: 0.3996, Test accuracy: 0.8475
Test loss: 0.8219, Test accuracy: 0.7530
Test loss: 0.6048, Test accuracy: 0.8013
Test loss: 0.8683, Test accuracy: 0.7365
