Test loss: 0.6895, Test accuracy: 0.7837
Test loss: 1.0361, Test accuracy: 0.7131
Test loss: 0.2626, Test accuracy: 0.8794
Test loss: 0.3362, Test accuracy: 0.8723
Test loss: 0.9481, Test accuracy: 0.7304
Test loss: 0.9654, Test accuracy: 0.7136
Test loss: 0.2229, Test accuracy: 0.9065
Test loss: 0.2642, Test accuracy: 0.8830
Test loss: 0.7923, Test accuracy: 0.7420
Test loss: 0.8301, Test accuracy: 0.7407
Test loss: 0.5779, Test accuracy: 0.8064
Test loss: 0.3008, Test accuracy: 0.8780
Test loss: 0.8875, Test accuracy: 0.7408
Test loss: 0.5870, Test accuracy: 0.7885
Test loss: 1.0093, Test accuracy: 0.7058
Test loss: 0.3905, Test accuracy: 0.8492
Test loss: 1.2108, Test accuracy: 0.6836
Test loss: 0.6647, Test accuracy: 0.7724
Test loss: 0.3480, Test accuracy: 0.8638
Test loss: 0.4953, Test accuracy: 0.8110
