Test loss: 0.7085, Test accuracy: 0.7782
Test loss: 0.4423, Test accuracy: 0.8448
Test loss: 0.6987, Test accuracy: 0.7774
Test loss: 1.0725, Test accuracy: 0.6915
Test loss: 0.6129, Test accuracy: 0.7848
Test loss: 0.4665, Test accuracy: 0.8153
Test loss: 0.3351, Test accuracy: 0.8695
Test loss: 0.3804, Test accuracy: 0.8597
Test loss: 0.2382, Test accuracy: 0.9016
Test loss: 1.1134, Test accuracy: 0.7038
Test loss: 1.9474, Test accuracy: 0.6252
Test loss: 0.5032, Test accuracy: 0.8142
Test loss: 0.5501, Test accuracy: 0.8069
Test loss: 0.2351, Test accuracy: 0.8992
Test loss: 0.5178, Test accuracy: 0.8064
Test loss: 0.5995, Test accuracy: 0.8027
Test loss: 1.1093, Test accuracy: 0.7063
Test loss: 0.4510, Test accuracy: 0.8332
Test loss: 1.5844, Test accuracy: 0.6320
Test loss: 0.6736, Test accuracy: 0.7677
