Test loss: 0.3401, Test accuracy: 0.8666
Test loss: 0.3646, Test accuracy: 0.8605
Test loss: 0.3558, Test accuracy: 0.8815
Test loss: 0.9431, Test accuracy: 0.7408
Test loss: 0.3661, Test accuracy: 0.8730
Test loss: 0.4562, Test accuracy: 0.8492
Test loss: 0.6501, Test accuracy: 0.7970
Test loss: 0.4536, Test accuracy: 0.8382
Test loss: 0.3726, Test accuracy: 0.8598
Test loss: 0.3723, Test accuracy: 0.8657
Test loss: 0.6952, Test accuracy: 0.7942
Test loss: 0.6721, Test accuracy: 0.8063
Test loss: 0.5181, Test accuracy: 0.8363
Test loss: 0.7714, Test accuracy: 0.7746
Test loss: 0.4618, Test accuracy: 0.8443
Test loss: 0.7178, Test accuracy: 0.7949
Test loss: 0.4015, Test accuracy: 0.8547
Test loss: 0.8595, Test accuracy: 0.7659
Test loss: 0.7520, Test accuracy: 0.7741
Test loss: 0.9056, Test accuracy: 0.7578
