Test loss: 0.2770, Test accuracy: 0.8923
Test loss: 0.3726, Test accuracy: 0.8618
Test loss: 0.6698, Test accuracy: 0.7879
Test loss: 0.5595, Test accuracy: 0.8133
Test loss: 0.3863, Test accuracy: 0.8506
Test loss: 0.2827, Test accuracy: 0.8978
Test loss: 0.2472, Test accuracy: 0.9087
Test loss: 0.6117, Test accuracy: 0.8003
Test loss: 0.7084, Test accuracy: 0.7936
Test loss: 0.5293, Test accuracy: 0.8227
Test loss: 0.4301, Test accuracy: 0.8440
Test loss: 0.6978, Test accuracy: 0.7825
Test loss: 0.6790, Test accuracy: 0.7983
Test loss: 0.5113, Test accuracy: 0.8343
Test loss: 0.5404, Test accuracy: 0.8214
Test loss: 0.1868, Test accuracy: 0.9175
Test loss: 0.1670, Test accuracy: 0.9329
Test loss: 0.3965, Test accuracy: 0.8575
Test loss: 0.5056, Test accuracy: 0.8418
Test loss: 0.9693, Test accuracy: 0.7375
