Test loss: 0.6747, Test accuracy: 0.7989
Test loss: 0.6559, Test accuracy: 0.8018
Test loss: 0.7432, Test accuracy: 0.7812
Test loss: 0.8286, Test accuracy: 0.7682
Test loss: 0.3460, Test accuracy: 0.8844
Test loss: 0.5107, Test accuracy: 0.8321
Test loss: 0.4341, Test accuracy: 0.8563
Test loss: 0.5901, Test accuracy: 0.8145
Test loss: 0.5408, Test accuracy: 0.8227
Test loss: 0.8550, Test accuracy: 0.7591
Test loss: 0.4216, Test accuracy: 0.8594
Test loss: 0.5472, Test accuracy: 0.8273
Test loss: 0.4973, Test accuracy: 0.8310
Test loss: 0.5075, Test accuracy: 0.8302
Test loss: 0.2496, Test accuracy: 0.9002
Test loss: 0.6673, Test accuracy: 0.7912
Test loss: 0.7966, Test accuracy: 0.7762
Test loss: 0.9337, Test accuracy: 0.7439
Test loss: 0.3301, Test accuracy: 0.8774
Test loss: 0.6156, Test accuracy: 0.7989
