Test loss: 0.5445, Test accuracy: 0.8265
Test loss: 0.4018, Test accuracy: 0.8539
Test loss: 0.2116, Test accuracy: 0.9220
Test loss: 0.7277, Test accuracy: 0.8000
Test loss: 0.1658, Test accuracy: 0.9355
Test loss: 0.7533, Test accuracy: 0.7816
Test loss: 0.5736, Test accuracy: 0.8146
Test loss: 0.6248, Test accuracy: 0.8036
Test loss: 0.6360, Test accuracy: 0.8115
Test loss: 0.2333, Test accuracy: 0.9007
Test loss: 0.3777, Test accuracy: 0.8772
Test loss: 0.2805, Test accuracy: 0.8956
Test loss: 0.4896, Test accuracy: 0.8374
Test loss: 0.6292, Test accuracy: 0.7954
Test loss: 0.2271, Test accuracy: 0.9177
Test loss: 0.7722, Test accuracy: 0.7896
Test loss: 0.1844, Test accuracy: 0.9254
Test loss: 0.6661, Test accuracy: 0.8057
Test loss: 0.3891, Test accuracy: 0.8580
Test loss: 0.2956, Test accuracy: 0.8799
