Test loss: 0.3869, Test accuracy: 0.8601
Test loss: 1.0149, Test accuracy: 0.7382
Test loss: 0.5254, Test accuracy: 0.8313
Test loss: 0.5134, Test accuracy: 0.8395
Test loss: 0.3510, Test accuracy: 0.8772
Test loss: 0.7331, Test accuracy: 0.7842
Test loss: 0.3872, Test accuracy: 0.8660
Test loss: 0.6481, Test accuracy: 0.8008
Test loss: 0.7509, Test accuracy: 0.7831
Test loss: 0.2898, Test accuracy: 0.8857
Test loss: 0.5156, Test accuracy: 0.8291
Test loss: 0.5875, Test accuracy: 0.8063
Test loss: 0.6380, Test accuracy: 0.8002
Test loss: 0.8531, Test accuracy: 0.7592
Test loss: 0.9919, Test accuracy: 0.7472
Test loss: 0.4319, Test accuracy: 0.8600
Test loss: 0.5505, Test accuracy: 0.8148
Test loss: 0.3266, Test accuracy: 0.8766
Test loss: 0.2537, Test accuracy: 0.8977
Test loss: 0.3105, Test accuracy: 0.8780
